0.01,0.01097037564321838
0.02,0.021844004011338618
0.03,0.032533863395761566
0.04,0.042969798494789435
0.05,0.053101737925821756
0.060000000000000005,0.06289923587726955
0.06999999999999999,0.0723485891974342
0.08,0.08144894658690549
0.09,0.09020845821118882
0.09999999999999999,0.09864102007723115
0.11,0.10676378460311131
0.12,0.1145953914199826
0.13,0.12215478394567818
0.14,0.12946046329184605
0.15000000000000002,0.13653005035989102
0.16,0.1433800558461508
0.17,0.1500257852897011
0.18000000000000002,0.15648132851190824
0.19,0.16275959930723657
0.2,0.1688724029917341
0.21000000000000002,0.17483051744845748
0.22,0.1806437787160693
0.23,0.18632116573016963
0.24000000000000002,0.19187088112412357
0.25,0.19730042648029644
0.26,0.20261667133487593
0.27,0.20782591580646562
0.28,0.21293394704307067
0.29000000000000004,0.2179460898641077
0.3,0.222867252062028
0.31,0.2277019648540261
0.32,0.23245441897227695
0.33,0.23712849685686915
0.34,0.24172780137560312
0.35000000000000003,0.24625568147183174
0.36000000000000004,0.25071525507495523
0.37,0.2551094296012272
0.38,0.25944092031745514
0.39,0.2637122668083995
0.4,0.2679258477757021
0.41000000000000003,0.27208389434509506
0.42000000000000004,0.2761885020619939
0.43,0.28024164171542476
0.44,0.28424516911974723
0.45,0.28820083397502283
0.46,0.29211028789616866
0.47000000000000003,0.2959750917090007
0.48000000000000004,0.29979672208446695
0.49,0.30357657758157913
0.5,0.30731598416263156
0.51,0.31101620023089427
0.52,0.31467842124016926
0.53,0.31830378391836833
0.54,0.321893370143794
0.55,0.3254482105041358
0.56,0.32896928757389066
0.5700000000000001,0.3324575389313289
0.5800000000000001,0.3359138599417562
0.59,0.33933910632783437
0.6,0.34273409654606385
0.61,0.34609961398662925
0.62,0.3494364090120712
0.63,0.3527452008487096
0.64,0.356026679343364
0.65,0.35928150659670555
0.66,0.36251031848347803
0.67,0.3657137260688619
0.68,0.3688923169294522
0.6900000000000001,0.3720466563862313
0.7000000000000001,0.3751772886564865
0.7100000000000001,0.37828473793202383
0.72,0.3813695093874891
0.73,0.3844320901253434
0.74,0.38747295006206145
0.75,0.3904925427598593
0.76,0.39349130620800316
0.77,0.3964696635579702
0.78,0.3994280238123259
0.79,0.402366782473473
0.8,0.4052863221653563
0.81,0.40818701319969436
0.8200000000000001,0.4110692141284998
0.8300000000000001,0.4139332722561961
0.8400000000000001,0.41677952412634905
0.85,0.41960829598151567
0.86,0.4224199042007934
0.87,0.4252146556982436
0.88,0.4279928483414651
0.89,0.43075477129100465
0.9,0.433500705367491
0.91,0.4362309233807232
0.92,0.43894569044579174
0.93,0.4416452642833415
0.9400000000000001,0.44432989550499685
0.9500000000000001,0.44699982788483894
0.9600000000000001,0.4496552986177494
0.97,0.4522965385653815
0.98,0.45492377249048044
0.99,0.45753721928020535
1.,0.460137092159083
